_id,Nº/ANO,FATO,FATO AGRUPADO,DATA DO FATO,HORA DO FATO,UF,MUNICÍPIO,CÓDIGO IBGE,BAIRRO,SUBTIPO_FEMINICIDIO,TENTADO,ENVOLVE_VD,DESC_MEDIDA_PROTETIVA,ANO,MES
2466,98/2021 - DAM-TRÊS LAGOAS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",05/02/2021,11:00:00,MS,Três Lagoas,5008305,COLINOS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,2
2467,155/2021 - DP-MARACAJU,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",05/02/2021,09:00:00,MS,Maracaju,5005400,LOTEAMENTO GIAZONI OLEGARIO DE LIMA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,2
2473,87/2021 - DAM-TRÊS LAGOAS,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",03/02/2021,09:30:00,MS,Três Lagoas,5008305,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2021,2
2481,194/2021 - 1DP-PONTA PORÃ,"SUICIDIO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",24/01/2021,20:30:00,MS,Ponta Porã,5006606,ZONA RURAL,FEMINICÍDIO MAJORADO,False,False,False,2021,1
2499,6/2021 - DP-CORONEL SAPUCAIA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",08/01/2021,06:00:00,MS,Coronel Sapucaia,5003157,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2021,1
2519,1510/2020 - DP-MUNDO NOVO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO MAJORADO, SE PRATICADO CONTRA PESSOA MAIOR DE 60 (SESSENTA) ANOS, COM DEFICIENCIA OU COM DOENÇAS DEGENERATIVAS QUE ACARRETEM CONDIÇAO LIMITANTE OU DE VULNERABILIDADE FISICA OU MENTAL - REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FEMINICIDIO, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS",24/12/2020,18:00:00,MS,Japorã,5004809,,FEMINICÍDIO MAJORADO,False,True,False,2020,12
2527,7048/2020 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",19/12/2020,03:15:00,MS,Campo Grande,5002704,CONJUNTO RESIDENCIAL MATA DO JACINTO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,12
2532,6316/2020 - DEPAC-DDOS,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",15/12/2020,13:10:00,MS,Dourados,5003702,ZONA RURAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,12
2534,2309/2020 - 1DP-NOVA ANDRADINA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",13/12/2020,04:20:00,MS,Nova Andradina,5006200,ZONA RURAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,12
2536,4513/2020 - 1DP-CORUMBA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",12/12/2020,23:10:00,MS,Corumbá,5003207,CONJUNTO GUATOS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,12
2551,6764/2020 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",04/12/2020,21:00:00,MS,Campo Grande,5002704,PARQUE DO LAGEADO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,12
2560,6665/2020 - 1DEAM,"MORTE POR CAUSA INDETERMINADA (SEM INDICIO DE CRIME), INCENDIO QUALIFICADO (VIOLENCIA DOMESTICA), FEMINICIDIO - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FATOS ATIPICOS, VIOLENCIA DOMESTICA, INCENDIO, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",30/11/2020,00:30:00,MS,Campo Grande,5002704,TARCILA DO AMARAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,11
2572,2587/2020 - DEPAC-TL,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",23/11/2020,02:45:00,MS,Três Lagoas,5008305,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,11
2588,1189/2020 - DP-CASSILÂNDIA,"SUICIDIO, FEMINICIDIO - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",14/11/2020,19:00:00,MS,Cassilândia,5002902,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,11
2593,1246/2020 - DP-AMAMBAI,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",08/11/2020,23:00:00,MS,Amambai,5000609,ZONA RURAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,11
2636,5405/2020 - DEPAC-DDOS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",11/10/2020,13:30:00,MS,Dourados,5003702,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,10
2647,773/2020 - DP-ANASTACIO,"SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",04/10/2020,00:30:00,MS,Anastácio,5000708,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,10
2652,5342/2020 - DEPAC-CEPOL-CG,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",29/09/2020,00:45:00,MS,Campo Grande,5002704,JARDIM COLIBRI,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,9
2654,4959/2020 - DEPAC-DDOS,"FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",26/09/2020,23:00:00,MS,Laguna Carapã,5005251,,FEMINICÍDIO MAJORADO,False,False,False,2020,9
2676,627/2020 - DP-BONITO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",08/09/2020,04:00:00,MS,Bonito,5002209,VILA MACHADO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,9
2677,709/2020 - DP-NOVA ALVORADA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",07/09/2020,13:00:00,MS,Nova Alvorada Do Sul,5006002,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,9
2690,1024/2020 - 1DP-COXIM,"HOMICIDIO SIMPLES NA FORMA TENTADA, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",27/08/2020,00:15:00,MS,Coxim,5003306,VILA BELA,FEMINICÍDIO TENTADO,True,False,False,2020,8
2697,4440/2020 - DEPAC-CEPOL-CG,"HOMICIDIO SIMPLES, HOMICIDIO SIMPLES NA FORMA TENTADA, FEMINICIDIO - REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",15/08/2020,03:00:00,MS,Campo Grande,5002704,LOTEAMENTO VESPASIANO MARTINS,FEMINICÍDIO TENTADO,True,False,False,2020,8
2711,1729/2020 - DEPAC-TL,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",07/08/2020,15:00:00,MS,Três Lagoas,5008305,SANTA RITA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,8
2735,3730/2020 - DEPAC-DDOS,"DISPARO DE ARMA DE FOGO, HOMICIDIO SIMPLES NA FORMA TENTADA, SUICIDIO, FEMINICIDIO - REVOGADO","FATOS TIPICOS, HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",12/07/2020,18:00:00,MS,Dourados,5003702,SANTA BRIGIDA,FEMINICÍDIO TENTADO,True,False,False,2020,7
2752,3713/2020 - DEPAC-CEPOL-CG,"DESAPARECIMENTO DE PESSOA, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO","FATOS ATIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",30/06/2020,19:00:00,MS,Campo Grande,5002704,TIRADENTES,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,6
2755,833/2020 - DP-CHAPADÃO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",26/06/2020,19:00:00,MS,Chapadão Do Sul,5002951,,FEMINICÍDIO TENTADO,True,True,False,2020,6
2789,635/2020 - DP-COSTA RICA,"RESISTENCIA, HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO, DESCUMPRIR DECISAO JUDICIAL QUE DEFERE MEDIDAS PROTETIVAS DE URGENCIA PREVISTAS NESTA LEI","FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA, FATOS TIPICOS",28/05/2020,00:00:00,MS,Costa Rica,5003256,CENTRO,FEMINICÍDIO MAJORADO,False,False,True,2020,5
2802,758/2020 - 1DP-PARANAIBA,"PORTE ILEGAL DE ARMA DE FOGO DE USO PERMITIDO, HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, AMEACA (VIOLENCIA DOMESTICA), VIOLACAO DE DOMICILIO, QUALIFICADO SE O CRIME E COMETIDO DURANTE A NOITE, OU EM LUGAR ERMO, OU COM O EMPREGO DE VIOLENCIA OU DE ARMA, OU POR DUAS OU MAIS PESSOAS, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, VIOLENCIA DOMESTICA, FATOS TIPICOS, AMEAÇA, FATOS TIPICOS, VIOLAÇAO DE DOMICILIO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",14/05/2020,17:45:00,MS,Paranaíba,5006309,CENTRO,FEMINICÍDIO MAJORADO,False,True,False,2020,5
2808,574/2020 - DP-COSTA RICA,"SUICIDIO, HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",11/05/2020,19:40:00,MS,Costa Rica,5003256,CENTRO,FEMINICÍDIO TENTADO,True,True,False,2020,5
2812,396/2020 - DP-ANASTACIO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/05/2020,04:45:00,MS,Anastácio,5000708,CRISTO REI,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,5
2820,2502/2020 - 1DEAM,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",01/05/2020,13:48:00,MS,Campo Grande,5002704,MORADA VERDE,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,5
2853,16067/2020 - DEVIR,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",14/04/2020,00:40:00,MS,Campo Grande,5002704,PARQUE DO LAGEADO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,4
2857,2100/2020 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/04/2020,16:55:00,MS,Campo Grande,5002704,NUCLEO HABITACIONAL UNIVERSITARIAS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,4
2862,310/2020 - DP-MIRANDA,"MORTE POR CAUSA INDETERMINADA (SEM INDICIO DE CRIME), MAUS TRATOS, SE DO FATO RESULTA A MORTE, FEMINICIDIO - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FATOS ATIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, MAUS-TRATOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",07/04/2020,08:40:00,MS,Miranda,5005608,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,4
2869,14647/2020 - DEVIR,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",04/04/2020,11:10:00,MS,Campo Grande,5002704,JARDIM JOQUEI CLUB,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,4
2871,141/2020 - DAM-AQUIDAUANA,"FAVORECIMENTO PESSOAL, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",03/04/2020,14:20:00,MS,Aquidauana,5001102,NOVA AQUIDAUANA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,4
2879,224/2020 - DP-AGUA CLARA,"FAVORECIMENTO PESSOAL, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",25/03/2020,18:00:00,MS,Água Clara,5000203,JARDIM NOVA AGUA CLARA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,3
2898,263/2020 - DP-RIO BRILHANTE,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",09/03/2020,01:00:00,MS,Rio Brilhante,5007208,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,3
2913,1345/2020 - 1DEAM,"HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",29/02/2020,23:50:00,MS,Campo Grande,5002704,LOTEAMENTO NOVA SERRANA,FEMINICÍDIO TENTADO,True,True,False,2020,2
2926,435/2020 - DP-SIDROLANDIA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",24/02/2020,08:00:00,MS,Sidrolândia,5007901,RESIDENCIAL OLENKA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2020,2
2936,14/2020 - DAM-FATIMA DO SUL,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",20/02/2020,04:30:00,MS,Fátima Do Sul,5003801,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,2
2968,36/2020 - DP-SÃO GABRIEL,"FEMINICIDIO MAJORADO, SE PRATICADO DURANTE A GESTAÇAO OU NOS E (TRES) MESES POSTERIORES AO PARTO - REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FEMINICIDIO, PROJETO ACOLHIDA",19/01/2020,06:00:00,MS,São Gabriel Do Oeste,5007695,CENTRO,FEMINICÍDIO MAJORADO,False,False,False,2020,1
2970,394/2020 - 1DEAM,"PORTE ILEGAL DE ARMA DE FOGO DE USO PERMITIDO, SUICIDIO (TENTATIVA), FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",18/01/2020,09:10:00,MS,Campo Grande,5002704,CARANDA BOSQUE,FEMINICÍDIO TENTADO,True,True,False,2020,1
2986,15/2020 - 1DP-JARDIM,"SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",02/01/2020,15:00:00,MS,Jardim,5005004,VILA ANGELICA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2020,1
3004,6862/2019 - DEPAC-DDOS,"HOMICIDIO SIMPLES, DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, ESTUPRO, FEMINICIDIO - REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS, ESTUPRO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",23/12/2019,17:25:00,MS,Dourados,5003702,PARQUE ALVORADA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2019,12
3007,3928/2019 - 1DP-PONTA PORÃ,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FURTO (VIOLENCIA DOMESTICA)","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, VIOLENCIA DOMESTICA",23/12/2019,00:00:00,MS,Ponta Porã,5006606,ZONA RURAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2019,12
3018,425/2019 - DAM-NOVA ANDRADINA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",14/12/2019,01:00:00,MS,Nova Andradina,5006200,SAO VICENTE DE PAULA,FEMINICÍDIO TENTADO,True,True,False,2019,12
3020,378/2019 - DAM-COXIM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",12/12/2019,00:01:00,MS,Corumbá,5003207,,FEMINICÍDIO TENTADO,True,True,False,2019,12
